transmissibility,susceptibility_scale,relative_susceptibility,minimum_transmissibility_scale,transmissibility_scale,transmissibility_midpoint,cluster,"[0,10)","[10,20)","[20,30)","[30,40)","[40,50)","[50,60)","[60,70)","[70,80)",80+,overall_ar
0.17,1,0,1e-5,0.2,70,8,8.93247022104287e-7,9.575789423259762e-7,1.174544506244614e-6,1.4148185146421073e-6,2.1190829962969303e-6,2.376015745350328e-6,3.051898942672196e-6,4.730486413409629e-6,8.455437374231035e-6,1.9906664618593188e-6
0.171,1,0,1e-5,0.2,70,8,9.174376268549788e-7,9.837221434288464e-7,1.2054366346800826e-6,1.4540178671319104e-6,2.1745036001584515e-6,2.434081315757353e-6,3.1340945365207295e-6,4.86257078228821e-6,8.544748438898505e-6,2.0409253831818826e-6
0.17200000000000001,1,0,1e-5,0.2,70,8,9.426696750268356e-7,1.0109936284016386e-6,1.2376452306246468e-6,1.4949150212304462e-6,2.2322848015449556e-6,2.494563439378495e-6,3.2198250289599007e-6,5.000405838837075e-6,8.637810803399464e-6,2.0933326446703044e-6
0.17300000000000001,1,0,1e-5,0.2,70,8,9.690120092225081e-7,1.039467986315101e-6,1.2712572644685121e-6,1.5376221976940716e-6,2.2925826079318607e-6,2.557621692920146e-6,3.309324122709719e-6,5.1443720738572745e-6,8.734872368377651e-6,2.148030239881023e-6
0.17400000000000002,1,0,1e-5,0.2,70,8,9.965396774497732e-7,1.069226529662953e-6,1.3063675458429293e-6,1.5822617326641191e-6,2.3555670890876885e-6,2.6234300366898607e-6,3.4028465863379056e-6,5.294884276605905e-6,8.836203379957779e-6,2.205172961492584e-6
0.175,1,0,1e-5,0.2,70,8,1.0253346476024623e-6,1.1003580684866982e-6,1.3430796262176082e-6,1.6289672423360088e-6,2.421423996183687e-6,2.692178470699328e-6,3.50067067974636e-6,5.4523954838626034e-6,8.942099002566297e-6,2.2649298749754947e-6
0.176,1,0,1e-5,0.2,70,8,1.0554866222113102e-6,1.1329597931408435e-6,1.3815068281683717e-6,1.6778849510776448e-6,2.4903566081285072e-6,2.764074923184013e-6,3.6031009200489376e-6,5.617401483204855e-6,9.05288225282023e-6,2.3274859990761384e-6
0.177,1,0,1e-5,0.2,70,8,1.0870939733497405e-6,1.1671382872432703e-6,1.4217734264353157e-6,1.7291752154110758e-6,2.5625878501894347e-6,2.8393474176306017e-6,3.7104712553444454e-6,5.7904459803979064e-6,9.168907366088184e-6,2.3930442341285584e-6
0.178,1,0,1e-5,0.2,70,8,1.1202648087827268e-6,1.2030106828247993e-6,1.46401599477931e-6,1.783014261932448e-6,2.6383627100283456e-6,2.91824654401437e-6,3.823148684027239e-6,5.972126492188028e-6,9.290563635653057e-6,2.4618275610648453e-6
0.179,1,0,1e-5,0.2,70,8,1.1551182086004442e-6,1.240706000195273e-6,1.5083849682103525e-6,1.839596203137453e-6,2.717951040077973e-6,3.001048325204264e-6,3.9415374528495285e-6,6.16310118138988e-6,9.418279865781783e-6,2.5340815920620953e-6
0.18,1,0,1e-5,0.2,70,8,1.1917856457444732e-6,1.2803666870532716e-6,1.5550464375257603e-6,1.89913535300836e-6,2.8016507766430695e-6,3.0880575096140756e-6,4.0660838792523154e-6,6.364096708376908e-6,9.552529486984357e-6,2.610077500480877e-6
0.181,1,0,1e-5,0.2,70,8,1.2304126353354008e-6,1.3221504054972568e-6,1.604184232891068e-6,1.96186891556796e-6,2.889791677495485e-6,3.17961139419414e-6,4.197281950418099e-6,6.5759173471914095e-6,9.693836495175961e-6,2.690115422722585e-6
0.182,1,0,1e-5,0.2,70,8,1.2711606507883592e-6,1.366232108095634e-6,1.6560023444518878e-6,2.0280601083219312e-6,2.982739664045238e-6,3.2760842658126255e-6,4.33567982799986e-6,6.799455576229113e-6,9.842782351529082e-6,2.7745284103553585e-6
0.183,1,0,1e-5,0.2,70,8,1.3142093593472712e-6,1.4128064600401335e-6,1.7107277464643986e-6,2.0980018063825278e-6,3.0809018873560424e-6,3.377892583019678e-6,4.481887437193834e-6,7.035704434397931e-6,1.0000014032537255e-5,2.8636870410632663e-6
0.184,1,0,1e-5,0.2,70,8,1.3597592396948333e-6,1.4620906752699387e-6,1.7686137040987927e-6,2.1720208094100234e-6,3.1847326599937426e-6,3.485501043427345e-6,4.636585352859817e-6,7.285771989059876e-6,1.0166253455913306e-5,2.958004817652716e-6
0.185,1,0,1e-5,0.2,70,8,1.4080346572063137e-6,1.5143278484430224e-6,1.8299436583800226e-6,2.250482854554736e-6,3.2947404249546697e-6,3.599429711864795e-6,4.800535239222307e-6,7.55089833343187e-6,1.0342308554439266e-5,3.0579445109803685e-6
0.186,1,0,1e-5,0.2,70,8,1.4592874917832122e-6,1.5697908856157596e-6,1.8950358091977202e-6,2.3337985301538207e-6,3.4114959768108842e-06,3.720262429361529e-6,4.9745921654348735e-6,7.832475638165458e-6,1.0529086339625818e-5,3.1640256426141783e-6
0.187,1,0,1e-5,0.2,70,8,1.5138014339827397e-6,1.6287871590065233e-6,1.9642485425682264e-6,2.4224302788100543e-6,3.5356421972991044e-6,3.8486567711767666e-6,5.159719189831584e-6,8.132071896679226e-6,1.0727608371867595e-5,3.276833345899067e-6
0.188,1,0,1e-5,0.2,70,8,1.5718970937316792e-6,1.691664042176791e-6,2.0379868844270927e-6,2.516900725055735e-6,3.667905632329172e-6,3.985355888321863e-6,5.357004702685622e-6,8.451459161739088e-6,1.0939029156666976e-5,3.39702890303137e-6
0.189,1,0,1e-5,0.2,70,8,1.6339380946966766e-6,1.758815513149497e-6,2.1167101995925705e-6,2.6178026097245636e-6,3.809110302614708e-6,4.1312026337396e-6,5.567683115006671e-6,8.792647229869548e-6,1.1164658090146718e-5,3.5253623151138623e-6
0.19,1,0,1e-5,0.2,70,8,1.7003383853957478e-6,1.8306900758398226e-6,2.200941427827071e-6,2.725810707719763e-6,3.96019427159217e-6,4.28715650877188e-6,5.793159677844765e-6,9.157924050818423e-6,1.1405985785970714e-5,3.6626873818175134e-6
0.191,1,0,1e-5,0.2,70,8,1.7715710372502554e-6,1.9078002925535754e-6,2.291278198337263e-6,2.8416961696272802e-6,4.122229582933021e-6,4.454314056210626e-6,6.035040349351145e-6,9.54990435548242e-6,1.1664715756638993e-5,3.809979847952156e-6
0.192,1,0,1e-5,0.2,70,8,1.8481788811632377e-6,1.9907343084882457e-6,2.3884062668675794e-6,2.9663438602893564e-6,4.296446364384282e-6,4.633933514871963e-6,6.295167903128427e-6,9.971588445525102e-6,1.1942802715188954e-5,3.968359342111774e-6
0.193,1,0,1e-5,0.2,70,8,1.9307874219500713e-6,2.0801698442370823e-6,2.493115830383935e-6,3.100773410478356e-6,4.484262093502841e-6,4.827464754006509e-6,6.575665769254444e-6,1.0426433572859205e-5,1.2242499079277302e-5,4.139116013529227e-6
0.194,1,0,1e-5,0.2,70,8,2.020120586358045e-6,2.1768912584239558e-6,2.6063214214043274e-6,3.2461648875693054e-6,4.687317284647304e-6,5.03658577568499e-6,6.878991494541168e-6,1.0918440980559382e-5,1.2566411678799648e-5,4.323743013376889e-6
0.195,1,0,1e-5,0.2,70,8,2.117020010027487e-6,2.281810444703024e-6,2.7290862730417404e-6,3.403890234996789e-6,4.90751919563831e-6,5.263247420092127e-6,7.2080022164889894e-06,1.1452262503694586e-5,1.2917571206952653e-5,4.523976275339958e-6
0.196,1,0,1e-5,0.2,70,8,2.2224687609455853e-6,2.395992535599226e-6,2.862652288627498e-6,3.5755519435810307e-6,5.147095588039723e-6,5.50972835415619e-6,7.566035197847615e-6,1.2033331690830851e-5,1.3299517646727692e-5,4.741843446706206e-6
0.197,1,0,1e-5,0.2,70,8,2.337620646711964e-6,2.5206876562839373e-6,3.008477065311995e-6,3.7630308249505436e-6,5.408661141013261e-6,5.7787030028738245e-6,7.957007316572485e-6,1.2668025787395119e-5,1.3716405804201708e-5,4.9797243363714825e-6
0.198,1,0,1e-5,0.2,70,8,2.463836575408255e-6,2.6573703207718724e-6,3.1682798284179874e-6,3.96854528294661e-6,5.695299849456396e-6,6.073325830145761e-6,8.385538500653835e-6,1.336386670436111e-5,1.4173136241173707e-5,5.240425911273463e-6
0.199,1,0,1e-5,0.2,70,8,2.602729858740454e-6,2.807788516867988e-6,3.344098662482871e-6,4.194725161695619e-6,6.010667686344004e-6,6.397336346839333e-6,8.857105519220679e-6,1.4129771410739065e-5,1.4675518407987334e-5,5.527275736706303e-6
0.2,1,0,1e-5,0.2,70,8,2.756222894225129e-6,2.9740251200492582e-6,3.538362117339925e-6,4.444704142487733e-6,6.359121051249237e-6,6.75519049423094e-6,9.37823440194182e-6,1.4976365217635973e-5,1.5230474751016331e-5,5.844238886449356e-6
0.03,1,0,1e-4,0.2,70,8,4.0046207915124414e-8,4.1718455205517966e-8,5.739287149439028e-8,5.784081889212005e-8,1.0647754176681668e-7,1.4234018298062192e-7,1.4024671620591927e-7,1.9352295805496403e-7,5.085500032481554e-6,1.8255525114284252e-7
0.031,1,0,1e-4,0.2,70,8,4.1609703488835295e-8,4.3356176617177995e-8,5.9603659877921045e-8,6.014219720102233e-8,1.105516233163124e-7,1.47643965397324e-7,1.4569112417771532e-7,2.0117958469594975e-7,5.093179632113828e-6,1.8610696296399944e-7
0.032,1,0,1e-4,0.2,70,8,4.319042969066645e-8,4.5012527687039904e-8,6.183680297169109e-8,6.247171129318976e-8,1.1466518897250894e-7,1.52989603174337e-7,1.5119357868783536e-7,2.089275905264689e-7,5.100922241781389e-6,1.8969443344502398e-7
0.033,1,0,1e-4,0.2,70,8,4.478866033604964e-8,4.668780505440954e-8,6.409264810692547e-8,6.48298079547742e-8,1.1881885939583823e-7,1.583777341285667e-7,1.5675500705504468e-7,2.167684761371677e-7,5.108728846522037e-6,1.9331822721881192e-7
0.034,1,0,1e-4,0.2,70,8,4.640467516057319e-8,4.838231177630062e-8,6.63715500990747e-8,6.721694362282363e-8,1.2301326865529194e-7,1.638090097980308e-7,1.6237635666758684e-7,2.2470377475643406e-7,5.116600452660981e-6,1.9697892112118427e-7
0.034999999999999996,1,0,1e-4,0.2,70,8,4.803875998138688e-8,5.0096357502427465e-8,6.867387145176619e-8,6.963358464834939e-8,1.2724906459396584e-7,1.692840958157106e-7,1.6805859553043297e-7,2.327350531410499e-7,5.124538088391297e-6,2.0067710452357706e-7
0.036,1,0,1e-4,0.2,70,8,4.96912068639203e-8,5.1830258655958194e-8,7.099998256746594e-8,7.20802075680543e-8,1.315269092066455e-7,1.7480367229571782e-7,1.7380271283054352e-7,2.4086391249617295e-7,5.1325428043733885e-6,2.044133796766841e-7
0.037,1,0,1e-4,0.2,70,8,5.1362314294112975e-8,5.358433862024484e-8,7.335026196510611e-8,7.455729938504376e-8,1.3584747902985696e-7,1.803684342321876e-7,1.7960971952080474e-7,2.49091989425702e-7,5.1406156743543565e-6,2.0818836206544987e-7
0.038,1,0,1e-4,0.2,70,8,5.3052387356387675e-8,5.5358927931779745e-8,7.572509650497113e-8,7.706535785889716e-8,1.4021146554495842e-7,1.8597909191155167e-7,1.8548064892347665e-7,2.5742095691441867e-7,5.148757795807957e-6,2.120026807759252e-7
0.039,1,0,1e-4,0.2,70,8,5.476173791756849e-8,5.7154364479596884e-8,7.812488162109105e-8,7.960489180542753e-8,1.4461957559465935e-7,1.916363713384981e-7,1.9141655735375315e-7,2.658525253428502e-7,5.15697029059605e-6,2.1585697887435037e-7
0.04,1,0,1e-4,0.2,70,8,5.6490684816994206e-8,5.897099371138989e-8,8.055002156146373e-8,8.217642140653779e-8,1.4907253181358874e-7,1.9734101467632237e-7,1.9741852476434924e-7,2.743884435363672e-7,5.165254305652149e-6,2.197519137990188e-7
0.040999999999999995,1,0,1e-4,0.2,70,8,5.8239554063062305e-8,6.080916884660482e-8,8.30009296364058e-8,8.478047853056158e-8,1.5357107307342766e-7,2.0309378070216564e-7,2.0348765541189504e-7,2.830304998497695e-7,5.173611013688266e-6,2.2368815776539925e-7
0.041999999999999996,1,0,1e-4,0.2,70,8,6.000867903646551e-8,6.266925109678495e-8,8.547802847535439e-8,8.74176070635057e-8,1.5811595494319176e-7,2.088954452777448e-7,2.0962507854600783e-7,2.9178052328879665e-7,5.18204161392571e-6,2.2766639818504415e-7
0.043,1,0,1e-4,0.2,70,8,6.179840070038258e-8,6.455160989345891e-8,8.798175029245902e-8,9.008836325163173e-8,1.6270795016527032e-7,2.1474680183620146e-7,2.15831949121955e-7,3.006403846700286e-7,5.190547332850927e-6,2.316873380988394e-7
0.044,1,0,1e-4,0.2,70,8,6.360906781790604e-8,6.64566231238731e-8,9.051253716131585e-8,9.279331605582827e-8,1.673478491478507e-7,2.2064866188570084e-7,2.2210944853785134e-7,3.0961199782071666e-7,5.199129424997418e-6,2.3575169662516727e-7
0.045,1,0,1e-4,0.2,70,8,6.54410371769975e-8,6.838467737488681e-8,9.307084129921479e-8,9.55330475182569e-8,1.7203646047439416e-7,2.2660185553047165e-7,2.2845878539737424e-7,3.186973208201674e-7,5.20778917375464e-6,2.3986020942358624e-7
0.046,1,0,1e-4,0.2,70,8,6.72946738232775e-8,7.03361681853616e-8,9.565712536128272e-8,9.830815314176181e-8,1.767746114308535e-7,2.3260723200998838e-7,2.3488119629904903e-7,3.2789835728436234e-7,5.216527892205125e-6,2.440136291746596e-7
0.047,1,0,1e-4,0.2,70,8,6.917035130096978e-8,7.231150030738935e-8,9.827186274493372e-8,1.0111924228257171e-7,1.81563148551358e-7,2.3866566025703864e-7,2.4137794665318096e-7,3.3721715769557304e-7,5.225346923990965e-6,2.4821272607659164e-7
0.048,1,0,1e-4,0.2,70,8,7.106845190233445e-8,7.431108797672831e-8,1.0091553790503998e-7,1.03966938556838e-7,1.8640293818312595e-7,2.4477802947545267e-7,2.4795033152756497e-7,3.4665582077883693e-7,5.234247644210698e-6,2.524582883593601e-7
0.049,1,0,1e-4,0.2,70,8,7.298936692594223e-8,7.633535519282154e-8,1.0358864668027843e-7,1.0685188026158046e-7,1.9129486707140002e-7,2.5094524973831106e-7,2.545996765231801e-7,3.5621649492722683e-7,5.24323146034812e-6,2.5675112281707563e-7
0.05,1,0,1e-4,0.2,70,8,7.493349694415777e-8,7.838473600879972e-8,1.0629169663110971e-7,1.0977472081064252e-7,1.9623984296523753e-7,2.5716825260747486e-7,2.6132733868109957e-7,3.6590137967792683e-7,5.2522998132341374e-6,2.610920553593177e-7
0.051000000000000004,1,0,1e-4,0.2,70,8,7.690125208021436e-8,8.045967483188616e-8,1.090252073898784e-7,1.1273612918627989e-7,2.0123879524502158e-7,2.634479917753392e-7,2.681347074219273e-7,3.7571272724127e-7,5.2614541780431664e-6,2.654819315822461e-7
0.052,1,0,1e-4,0.2,70,8,7.889305229528849e-8,8.256062673464033e-8,1.1178971102354455e-7,1.1573679040704541e-7,2.0629267557262505e-7,2.6978544372973474e-7,2.750232055191386e-7,3.8565284408493624e-7,5.270696065325423e-6,2.6992161736031915e-7
0.053,1,0,1e-4,0.2,70,8,8.090932768599334e-8,8.468805777749884e-8,1.1458575240958312e-7,1.1877740601265349e-7,2.1140245856516558e-7,2.761816084429674e-7,2.8199429010774163e-7,3.957240925756774e-7,5.280027022076705e-6,2.7441199945948915e-7
0.054,1,0,1e-4,0.2,70,8,8.295051879274013e-8,8.684244534310126e-8,1.1741388962561294e-7,1.2185869456656259e-7,2.1656914249337803e-7,2.8263751008603e-7,2.890494537297982e-7,4.059288926809992e-7,5.289448632847317e-6,2.789539861728016e-7
0.055,1,0,1e-4,0.2,70,8,8.501707691942548e-8,8.90242784828929e-8,1.2027469435333732e-7,1.2498139217701013e-7,2.217937500056337e-7,2.891541977690399e-7,2.961902254183344e-7,4.162697237333628e-7,5.298962520891617e-6,2.835485079793349e-7
0.056,1,0,1e-4,0.2,70,8,8.71094644649457e-8,9.123405827655101e-8,1.2316875229742573e-7,1.2814625303732562e-7,2.2707732887874807e-7,2.9573274630907223e-7,3.0341817182136095e-7,4.267491262596613e-7,5.308570349360198e-6,2.8819651822752133e-7
0.056999999999999995,1,0,1e-4,0.2,70,8,8.92281552670348e-8,9.347229820477603e-8,1.2609666361997061e-7,1.3135404998633434e-7,2.3242095279670272e-7,3.023742570265372e-7,3.1073489836767827e-7,4.373697038787065e-7,5.318273822536308e-6,2.928989938438715e-7
0.057999999999999996,1,0,1e-4,0.2,70,8,9.137363495898172e-8,9.573952453604034e-8,1.2905904339121105e-7,1.346055750897395e-7,2.3782572215852177e-7,3.0907985857137367e-7,3.181420504763345e-7,4.481341252697835e-7,5.328074687118641e-6,2.9765693606823643e-7
0.059,1,0,1e-4,0.2,70,8,9.354640133977841e-8,9.803627672790494e-8,1.320565220572332e-7,1.3790164024340805e-7,2.43292764916584e-7,3.1585070778036667e-7,3.256413148116479e-7,4.590451262153512e-7,5.337974733552371e-6,3.024713712167658e-7
0.06,1,0,1e-4,0.2,70,8,9.574696475830228e-8,1.0036310784354857e-7,1.3508974592539723e-7,1.4124307779951906e-7,2.4882323744670767e-7,3.2268799056695457e-7,3.3323442058578837e-7,4.701055117211812e-7,5.3479757974106615e-6,3.0734335147378357e-7
0.061,1,0,1e-4,0.2,70,8,9.797584851215369e-8,1.0272058498418731e-7,1.3815937766828362e-7,1.4463074121660293e-7,2.544183254514292e-7,3.295929228449867e-7,3.409231409110629e-7,4.813181582173858e-7,5.35807976082901e-6,3.1227395571387786e-7
0.062,1,0,1e-4,0.2,70,8,1.0023358926180506e-7,1.0510928973809439e-7,1.412660968469872e-7,1.4806550573453212e-7,2.600792448979594e-7,3.3656675148793785e-7,3.4870929420411634e-7,4.926860158439413e-7,5.368288553994425e-6,3.172642903555466e-7
0.063,1,0,1e-4,0.2,70,8,1.0252073746075165e-7,1.075298186469728e-7,1.4441060045462433e-7,1.5154826907559666e-7,2.6580724299238345e-7,3.436107553251844e-7,3.565947456443794e-7,5.042121108245375e-7,5.378604156692281e-6,3.2231549024782817e-7
0.064,1,0,1e-4,0.2,70,8,1.0483785780239319e-7,1.099827836904593e-7,1.4759360348098491e-7,1.5507995217283855e-7,2.7160359919174195e-7,3.50726246177033e-7,3.645814086892526e-7,5.158995479327485e-7,5.389028599913366e-6,3.2742871959141696e-7
0.065,1,0,1e-4,0.2,70,8,1.0718552968440454e-7,1.1246881278960134e-7,1.5081583949927832e-7,1.5866149992689903e-7,2.7746962625573516e-7,3.579145699302476e-7,3.7267124664858047e-7,5.277515130547391e-7,5.399563967523774e-6,3.326051728958289e-7
0.066,1,0,1e-4,0.2,70,8,1.0956434769140572e-7,1.149885503301649e-7,1.540780612760025e-7,1.622938819926868e-7,2.8340667133985806e-7,3.6517710765596527e-7,3.808662743211788e-7,5.397712758529554e-7,5.4102123980005054e-6,3.378460759742828e-7
0.067,1,0,1e-4,0.2,70,8,1.1197492209677287e-7,1.175426577067003e-7,1.573810414049949e-7,1.6597809359724047e-7,2.8941611713189463e-7,3.725152767719389e-7,3.891685596962554e-7,5.519621925354464e-7,5.420976086236167e-6,3.43152686978039e-7
0.068,1,0,1e-4,0.2,70,8,1.1441787938448568e-7,1.2013181388832955e-7,1.6072557296680189e-7,1.697151563902496e-7,2.954993830337855e-7,3.799305322511829e-7,3.9758022572277e-7,5.643277087357963e-7,5.431857285415387e-6,3.485262974720335e-7
0.069,1,0,1e-4,0.2,70,8,1.1689386279194688e-7,1.2275671600727484e-7,1.6411247021454764e-7,1.735061193287544e-7,3.0165792639099407e-7,3.87424367879201e-7,4.061034521499024e-7,5.768713625087676e-7,5.44285830896694e-6,3.5396823355374497e-7
0.07,1,0,1e-4,0.2,70,8,1.1940353287477065e-7,1.2541807997120002e-7,1.6754256928755393e-7,1.7735205959764783e-7,3.078932437716265e-7,3.9499831756207535e-7,4.1474047744199667e-7,5.895967874471932e-7,5.4539815325947e-6,3.5947985701733527e-7
0.07100000000000001,1,0,1e-4,0.2,70,8,1.2194756809457255e-7,1.2811664110049808e-7,1.710167289540319e-7,1.812540835676729e-7,3.142068722976438e-7,4.026539566878514e-7,4.2349360077151665e-7,6.025077159258448e-7,5.4652293963913005e-6,3.650625665652112e-7
0.07200000000000001,1,0,1e-4,0.2,70,8,1.2452666543087522e-7,1.3085315479171994e-7,1.7453583138423603e-7,1.8521332779271863e-7,3.206003910306987e-7,4.103929035437574e-7,4.323651840937471e-7,6.156079824783589e-7,5.476604407038694e-6,3.7071779906928956e-7
0.07300000000000001,1,0,1e-4,0.2,70,8,1.271415410182704e-7,1.3362839720838664e-7,1.7810078295552799e-7,1.8923096004827622e-7,3.270754224151367e-7,4.1821682079186215e-7,4.413576543071039e-7,6.289015273135181e-7,5.4881091400991915e-6,3.764470308842945e-7
0.074,1,0,1e-4,0.2,70,8,1.2979293081013668e-7,1.3644316600059675e-7,1.8171251509101459e-7,1.9330818041318417e-7,3.3363363378126026e-7,4.261274170065423e-7,4.5047350550364827e-7,6.423923999783324e-7,5.499746242402773e-6,3.82251779215906e-7
0.075,1,0,1e-4,0.2,70,8,1.3248159127003382e-7,1.3929828105463928e-7,1.8537198513311684e-7,1.9744622239647388e-7,3.402767389110558e-7,4.341264482754491e-7,4.597153013131182e-7,6.560847631733953e-7,5.5115184345326205e-6,3.88133603545742e-7
0.076,1,0,1e-4,0.2,70,8,1.352083000923712e-7,1.4219458527434364e-7,1.8908017725415997e-7,2.0164635411192727e-7,3.4700649967042694e-7,4.4221571986886033e-7,4.6908567734653093e-7,6.699828967302676e-7,5.523428513417113e-6,3.940941071168838e-7
0.077,1,0,1e-4,0.2,70,8,1.3797385695362113e-7,1.451329453955525e-7,1.928381034055423e-7,2.0590987950242236e-7,3.538247277105146e-7,4.503970879795012e-7,4.785873437432029e-7,6.840912017572177e-7,5.535479355031153e-6,4.001349384822696e-7
0.078,1,0,1e-4,0.2,70,8,1.4077908429567877e-7,1.4811425283544092e-7,1.9664680430752379e-7,2.1023813961666252e-7,3.6073328624182027e-7,4.5867246153684477e-7,4.882230878267803e-7,6.98414204962378e-7,5.547673917213239e-6,4.0625779311935496e-7
0.079,1,0,1e-4,0.2,70,8,1.43624828142964e-7,1.5113942457842423e-7,2.0050735048165007e-7,2.146325139409046e-7,3.677340918847729e-7,4.6704380409958356e-7,4.979957768756855e-7,7.129565631631992e-7,5.560015242603614e-6,4.124644151143314e-7
0.08,1,0,1e-4,0.2,70,8,1.4651195895497836e-7,1.5420940410050674e-7,2.0442084332796437e-7,2.1909442178847e-7,3.7482911660056886e-7,4.755131358302134e-7,5.079083610137896e-7,7.277230679915163e-7,5.572506461710263e-6,4.187565989194247e-7
0.081,1,0,1e-4,0.2,70,8,1.4944137251612666e-7,1.5732516233402905e-7,2.0838841624931756e-7,2.2362532374999013e-7,3.8202038970642935e-7,4.840825355559122e-7,5.179638762274036e-7,7.427186508043035e-7,5.585150796108722e-6,4.251361911870011e-7
0.082,1,0,1e-4,0.2,70,8,1.5241399086471065e-7,1.6048769867489101e-7,2.1241123582515794e-7,2.28226723207495e-7,3.8930999997956055e-7,4.927541429201526e-7,5.281654475151133e-7,7.579483878106169e-7,5.597951561782718e-6,4.3160509268441545e-7
0.08299999999999999,1,0,1e-4,0.2,70,8,1.5543076326312943e-7,1.6369804203444746e-7,2.1649050303739743e-7,2.3290016791566162e-7,3.9670009785444023e-7,5.015301606297412e-7,5.385162921773178e-7,7.734175054259556e-7,5.610912172613147e-6,4.381652602937961e-7
0.08399999999999999,1,0,1e-4,0.2,70,8,1.5849266721143115e-7,1.669572519384092e-7,2.2062745455103875e-7,2.376472516537101e-7,4.041928977182896e-7,5.104128568022669e-7,5.490197232527522e-7,7.891313858658652e-7,5.624036144022802e-6,4.4481870910118344e-7
